betting_bm_id,betting_sc_id,betting_name,betting_score,year,performer,song,page_url,contest_round,country_name,country_code
5,219,BET365,301.0,2017,Anja,Where I Am,/eurovision/2017/denmark,final,Denmark,Denmark
4,151,UNIBET,81.0,2017,Anja,Where I Am,/eurovision/2017/denmark,final,Denmark,Denmark
11,133,SPORTINGBET,301.0,2017,Anja,Where I Am,/eurovision/2017/denmark,final,Denmark,Denmark
26,129,DANSKESPIL,60.0,2017,Anja,Where I Am,/eurovision/2017/denmark,final,Denmark,Denmark
25,123,BETSSON,100.0,2017,Anja,Where I Am,/eurovision/2017/denmark,final,Denmark,Denmark
10,122,LADBROKES,251.0,2017,Anja,Where I Am,/eurovision/2017/denmark,final,Denmark,Denmark
30,119,BETFAIRSPORT,201.0,2017,Anja,Where I Am,/eurovision/2017/denmark,final,Denmark,Denmark
13,117,SKYBET,201.0,2017,Anja,Where I Am,/eurovision/2017/denmark,final,Denmark,Denmark
15,102,BOYLESPORTS,201.0,2017,Anja,Where I Am,/eurovision/2017/denmark,final,Denmark,Denmark
21,101,CORAL,251.0,2017,Anja,Where I Am,/eurovision/2017/denmark,final,Denmark,Denmark
1,100,PADDYPOWER,201.0,2017,Anja,Where I Am,/eurovision/2017/denmark,final,Denmark,Denmark
42,78,10BET,126.0,2017,Anja,Where I Am,/eurovision/2017/denmark,final,Denmark,Denmark
12,72,WILLIAMHILL,101.0,2017,Anja,Where I Am,/eurovision/2017/denmark,final,Denmark,Denmark
14,61,BETFRED,101.0,2017,Anja,Where I Am,/eurovision/2017/denmark,final,Denmark,Denmark
23,55,BWIN,101.0,2017,Anja,Where I Am,/eurovision/2017/denmark,final,Denmark,Denmark
19,53,BETWAY,151.0,2017,Anja,Where I Am,/eurovision/2017/denmark,final,Denmark,Denmark
47,46,BETSTARS,,2017,Anja,Where I Am,/eurovision/2017/denmark,final,Denmark,Denmark
2,-200,BETFAIR*EXCHANGE,670.0,2017,Anja,Where I Am,/eurovision/2017/denmark,final,Denmark,Denmark
5,219,BET365,251.0,2017,Dihaj,Skeletons,/eurovision/2017/azerbaijan,final,Azerbaijan,Azerbaijan
4,151,UNIBET,151.0,2017,Dihaj,Skeletons,/eurovision/2017/azerbaijan,final,Azerbaijan,Azerbaijan
11,133,SPORTINGBET,251.0,2017,Dihaj,Skeletons,/eurovision/2017/azerbaijan,final,Azerbaijan,Azerbaijan
26,129,DANSKESPIL,200.0,2017,Dihaj,Skeletons,/eurovision/2017/azerbaijan,final,Azerbaijan,Azerbaijan
25,123,BETSSON,100.0,2017,Dihaj,Skeletons,/eurovision/2017/azerbaijan,final,Azerbaijan,Azerbaijan
10,122,LADBROKES,201.0,2017,Dihaj,Skeletons,/eurovision/2017/azerbaijan,final,Azerbaijan,Azerbaijan
30,119,BETFAIRSPORT,201.0,2017,Dihaj,Skeletons,/eurovision/2017/azerbaijan,final,Azerbaijan,Azerbaijan
13,117,SKYBET,251.0,2017,Dihaj,Skeletons,/eurovision/2017/azerbaijan,final,Azerbaijan,Azerbaijan
15,102,BOYLESPORTS,251.0,2017,Dihaj,Skeletons,/eurovision/2017/azerbaijan,final,Azerbaijan,Azerbaijan
21,101,CORAL,201.0,2017,Dihaj,Skeletons,/eurovision/2017/azerbaijan,final,Azerbaijan,Azerbaijan
1,100,PADDYPOWER,201.0,2017,Dihaj,Skeletons,/eurovision/2017/azerbaijan,final,Azerbaijan,Azerbaijan
42,78,10BET,126.0,2017,Dihaj,Skeletons,/eurovision/2017/azerbaijan,final,Azerbaijan,Azerbaijan
12,72,WILLIAMHILL,126.0,2017,Dihaj,Skeletons,/eurovision/2017/azerbaijan,final,Azerbaijan,Azerbaijan
14,61,BETFRED,101.0,2017,Dihaj,Skeletons,/eurovision/2017/azerbaijan,final,Azerbaijan,Azerbaijan
23,55,BWIN,101.0,2017,Dihaj,Skeletons,/eurovision/2017/azerbaijan,final,Azerbaijan,Azerbaijan
19,53,BETWAY,151.0,2017,Dihaj,Skeletons,/eurovision/2017/azerbaijan,final,Azerbaijan,Azerbaijan
47,46,BETSTARS,101.0,2017,Dihaj,Skeletons,/eurovision/2017/azerbaijan,final,Azerbaijan,Azerbaijan
2,-200,BETFAIR*EXCHANGE,500.0,2017,Dihaj,Skeletons,/eurovision/2017/azerbaijan,final,Azerbaijan,Azerbaijan
5,219,BET365,401.0,2017,Joci Pápai,Origo,/eurovision/2017/hungary,final,Hungary,Hungary
4,151,UNIBET,81.0,2017,Joci Pápai,Origo,/eurovision/2017/hungary,final,Hungary,Hungary
11,133,SPORTINGBET,301.0,2017,Joci Pápai,Origo,/eurovision/2017/hungary,final,Hungary,Hungary
26,129,DANSKESPIL,200.0,2017,Joci Pápai,Origo,/eurovision/2017/hungary,final,Hungary,Hungary
25,123,BETSSON,150.0,2017,Joci Pápai,Origo,/eurovision/2017/hungary,final,Hungary,Hungary
10,122,LADBROKES,201.0,2017,Joci Pápai,Origo,/eurovision/2017/hungary,final,Hungary,Hungary
30,119,BETFAIRSPORT,201.0,2017,Joci Pápai,Origo,/eurovision/2017/hungary,final,Hungary,Hungary
13,117,SKYBET,301.0,2017,Joci Pápai,Origo,/eurovision/2017/hungary,final,Hungary,Hungary
15,102,BOYLESPORTS,201.0,2017,Joci Pápai,Origo,/eurovision/2017/hungary,final,Hungary,Hungary
21,101,CORAL,201.0,2017,Joci Pápai,Origo,/eurovision/2017/hungary,final,Hungary,Hungary
1,100,PADDYPOWER,201.0,2017,Joci Pápai,Origo,/eurovision/2017/hungary,final,Hungary,Hungary
42,78,10BET,116.0,2017,Joci Pápai,Origo,/eurovision/2017/hungary,final,Hungary,Hungary
12,72,WILLIAMHILL,151.0,2017,Joci Pápai,Origo,/eurovision/2017/hungary,final,Hungary,Hungary
14,61,BETFRED,101.0,2017,Joci Pápai,Origo,/eurovision/2017/hungary,final,Hungary,Hungary
23,55,BWIN,67.0,2017,Joci Pápai,Origo,/eurovision/2017/hungary,final,Hungary,Hungary
19,53,BETWAY,126.0,2017,Joci Pápai,Origo,/eurovision/2017/hungary,final,Hungary,Hungary
47,46,BETSTARS,101.0,2017,Joci Pápai,Origo,/eurovision/2017/hungary,final,Hungary,Hungary
2,-200,BETFAIR*EXCHANGE,800.0,2017,Joci Pápai,Origo,/eurovision/2017/hungary,final,Hungary,Hungary
5,219,BET365,501.0,2017,Levina,Perfect Life,/eurovision/2017/germany,final,Germany,Germany
4,151,UNIBET,301.0,2017,Levina,Perfect Life,/eurovision/2017/germany,final,Germany,Germany
11,133,SPORTINGBET,126.0,2017,Levina,Perfect Life,/eurovision/2017/germany,final,Germany,Germany
26,129,DANSKESPIL,350.0,2017,Levina,Perfect Life,/eurovision/2017/germany,final,Germany,Germany
25,123,BETSSON,400.0,2017,Levina,Perfect Life,/eurovision/2017/germany,final,Germany,Germany
10,122,LADBROKES,151.0,2017,Levina,Perfect Life,/eurovision/2017/germany,final,Germany,Germany
30,119,BETFAIRSPORT,201.0,2017,Levina,Perfect Life,/eurovision/2017/germany,final,Germany,Germany
13,117,SKYBET,201.0,2017,Levina,Perfect Life,/eurovision/2017/germany,final,Germany,Germany
15,102,BOYLESPORTS,101.0,2017,Levina,Perfect Life,/eurovision/2017/germany,final,Germany,Germany
21,101,CORAL,151.0,2017,Levina,Perfect Life,/eurovision/2017/germany,final,Germany,Germany
1,100,PADDYPOWER,201.0,2017,Levina,Perfect Life,/eurovision/2017/germany,final,Germany,Germany
42,78,10BET,151.0,2017,Levina,Perfect Life,/eurovision/2017/germany,final,Germany,Germany
12,72,WILLIAMHILL,151.0,2017,Levina,Perfect Life,/eurovision/2017/germany,final,Germany,Germany
14,61,BETFRED,101.0,2017,Levina,Perfect Life,/eurovision/2017/germany,final,Germany,Germany
23,55,BWIN,101.0,2017,Levina,Perfect Life,/eurovision/2017/germany,final,Germany,Germany
19,53,BETWAY,151.0,2017,Levina,Perfect Life,/eurovision/2017/germany,final,Germany,Germany
47,46,BETSTARS,151.0,2017,Levina,Perfect Life,/eurovision/2017/germany,final,Germany,Germany
2,-200,BETFAIR*EXCHANGE,430.0,2017,Levina,Perfect Life,/eurovision/2017/germany,final,Germany,Germany
5,219,BET365,401.0,2017,Kasia Moś,Flashlight,/eurovision/2017/poland,final,Poland,Poland
4,151,UNIBET,301.0,2017,Kasia Moś,Flashlight,/eurovision/2017/poland,final,Poland,Poland
11,133,SPORTINGBET,301.0,2017,Kasia Moś,Flashlight,/eurovision/2017/poland,final,Poland,Poland
26,129,DANSKESPIL,350.0,2017,Kasia Moś,Flashlight,/eurovision/2017/poland,final,Poland,Poland
25,123,BETSSON,250.0,2017,Kasia Moś,Flashlight,/eurovision/2017/poland,final,Poland,Poland
10,122,LADBROKES,201.0,2017,Kasia Moś,Flashlight,/eurovision/2017/poland,final,Poland,Poland
30,119,BETFAIRSPORT,301.0,2017,Kasia Moś,Flashlight,/eurovision/2017/poland,final,Poland,Poland
13,117,SKYBET,201.0,2017,Kasia Moś,Flashlight,/eurovision/2017/poland,final,Poland,Poland
15,102,BOYLESPORTS,201.0,2017,Kasia Moś,Flashlight,/eurovision/2017/poland,final,Poland,Poland
21,101,CORAL,201.0,2017,Kasia Moś,Flashlight,/eurovision/2017/poland,final,Poland,Poland
1,100,PADDYPOWER,301.0,2017,Kasia Moś,Flashlight,/eurovision/2017/poland,final,Poland,Poland
42,78,10BET,201.0,2017,Kasia Moś,Flashlight,/eurovision/2017/poland,final,Poland,Poland
12,72,WILLIAMHILL,101.0,2017,Kasia Moś,Flashlight,/eurovision/2017/poland,final,Poland,Poland
14,61,BETFRED,101.0,2017,Kasia Moś,Flashlight,/eurovision/2017/poland,final,Poland,Poland
23,55,BWIN,101.0,2017,Kasia Moś,Flashlight,/eurovision/2017/poland,final,Poland,Poland
19,53,BETWAY,251.0,2017,Kasia Moś,Flashlight,/eurovision/2017/poland,final,Poland,Poland
47,46,BETSTARS,151.0,2017,Kasia Moś,Flashlight,/eurovision/2017/poland,final,Poland,Poland
2,-200,BETFAIR*EXCHANGE,640.0,2017,Kasia Moś,Flashlight,/eurovision/2017/poland,final,Poland,Poland
5,219,BET365,501.0,2017,Demy,This is Love,/eurovision/2017/greece,final,Greece,Greece
4,151,UNIBET,151.0,2017,Demy,This is Love,/eurovision/2017/greece,final,Greece,Greece
11,133,SPORTINGBET,251.0,2017,Demy,This is Love,/eurovision/2017/greece,final,Greece,Greece
26,129,DANSKESPIL,300.0,2017,Demy,This is Love,/eurovision/2017/greece,final,Greece,Greece
25,123,BETSSON,300.0,2017,Demy,This is Love,/eurovision/2017/greece,final,Greece,Greece
10,122,LADBROKES,251.0,2017,Demy,This is Love,/eurovision/2017/greece,final,Greece,Greece
30,119,BETFAIRSPORT,251.0,2017,Demy,This is Love,/eurovision/2017/greece,final,Greece,Greece
13,117,SKYBET,251.0,2017,Demy,This is Love,/eurovision/2017/greece,final,Greece,Greece
15,102,BOYLESPORTS,201.0,2017,Demy,This is Love,/eurovision/2017/greece,final,Greece,Greece
21,101,CORAL,251.0,2017,Demy,This is Love,/eurovision/2017/greece,final,Greece,Greece
1,100,PADDYPOWER,251.0,2017,Demy,This is Love,/eurovision/2017/greece,final,Greece,Greece
42,78,10BET,251.0,2017,Demy,This is Love,/eurovision/2017/greece,final,Greece,Greece
12,72,WILLIAMHILL,201.0,2017,Demy,This is Love,/eurovision/2017/greece,final,Greece,Greece
14,61,BETFRED,101.0,2017,Demy,This is Love,/eurovision/2017/greece,final,Greece,Greece
23,55,BWIN,101.0,2017,Demy,This is Love,/eurovision/2017/greece,final,Greece,Greece
19,53,BETWAY,251.0,2017,Demy,This is Love,/eurovision/2017/greece,final,Greece,Greece
47,46,BETSTARS,201.0,2017,Demy,This is Love,/eurovision/2017/greece,final,Greece,Greece
2,-200,BETFAIR*EXCHANGE,600.0,2017,Demy,This is Love,/eurovision/2017/greece,final,Greece,Greece
5,219,BET365,501.0,2017,Nathan Trent,Running On Air,/eurovision/2017/austria,final,Austria,Austria
4,151,UNIBET,301.0,2017,Nathan Trent,Running On Air,/eurovision/2017/austria,final,Austria,Austria
11,133,SPORTINGBET,251.0,2017,Nathan Trent,Running On Air,/eurovision/2017/austria,final,Austria,Austria
26,129,DANSKESPIL,250.0,2017,Nathan Trent,Running On Air,/eurovision/2017/austria,final,Austria,Austria
25,123,BETSSON,300.0,2017,Nathan Trent,Running On Air,/eurovision/2017/austria,final,Austria,Austria
10,122,LADBROKES,301.0,2017,Nathan Trent,Running On Air,/eurovision/2017/austria,final,Austria,Austria
30,119,BETFAIRSPORT,251.0,2017,Nathan Trent,Running On Air,/eurovision/2017/austria,final,Austria,Austria
13,117,SKYBET,201.0,2017,Nathan Trent,Running On Air,/eurovision/2017/austria,final,Austria,Austria
15,102,BOYLESPORTS,201.0,2017,Nathan Trent,Running On Air,/eurovision/2017/austria,final,Austria,Austria
21,101,CORAL,301.0,2017,Nathan Trent,Running On Air,/eurovision/2017/austria,final,Austria,Austria
1,100,PADDYPOWER,251.0,2017,Nathan Trent,Running On Air,/eurovision/2017/austria,final,Austria,Austria
42,78,10BET,201.0,2017,Nathan Trent,Running On Air,/eurovision/2017/austria,final,Austria,Austria
12,72,WILLIAMHILL,101.0,2017,Nathan Trent,Running On Air,/eurovision/2017/austria,final,Austria,Austria
14,61,BETFRED,101.0,2017,Nathan Trent,Running On Air,/eurovision/2017/austria,final,Austria,Austria
23,55,BWIN,101.0,2017,Nathan Trent,Running On Air,/eurovision/2017/austria,final,Austria,Austria
19,53,BETWAY,201.0,2017,Nathan Trent,Running On Air,/eurovision/2017/austria,final,Austria,Austria
47,46,BETSTARS,251.0,2017,Nathan Trent,Running On Air,/eurovision/2017/austria,final,Austria,Austria
2,-200,BETFAIR*EXCHANGE,650.0,2017,Nathan Trent,Running On Air,/eurovision/2017/austria,final,Austria,Austria
5,219,BET365,501.0,2017,Naviband,Historyja majho žyccia,/eurovision/2017/belarus,final,Belarus,Belarus
4,151,UNIBET,301.0,2017,Naviband,Historyja majho žyccia,/eurovision/2017/belarus,final,Belarus,Belarus
11,133,SPORTINGBET,401.0,2017,Naviband,Historyja majho žyccia,/eurovision/2017/belarus,final,Belarus,Belarus
26,129,DANSKESPIL,300.0,2017,Naviband,Historyja majho žyccia,/eurovision/2017/belarus,final,Belarus,Belarus
25,123,BETSSON,300.0,2017,Naviband,Historyja majho žyccia,/eurovision/2017/belarus,final,Belarus,Belarus
10,122,LADBROKES,201.0,2017,Naviband,Historyja majho žyccia,/eurovision/2017/belarus,final,Belarus,Belarus
30,119,BETFAIRSPORT,251.0,2017,Naviband,Historyja majho žyccia,/eurovision/2017/belarus,final,Belarus,Belarus
13,117,SKYBET,201.0,2017,Naviband,Historyja majho žyccia,/eurovision/2017/belarus,final,Belarus,Belarus
15,102,BOYLESPORTS,251.0,2017,Naviband,Historyja majho žyccia,/eurovision/2017/belarus,final,Belarus,Belarus
21,101,CORAL,201.0,2017,Naviband,Historyja majho žyccia,/eurovision/2017/belarus,final,Belarus,Belarus
1,100,PADDYPOWER,251.0,2017,Naviband,Historyja majho žyccia,/eurovision/2017/belarus,final,Belarus,Belarus
42,78,10BET,251.0,2017,Naviband,Historyja majho žyccia,/eurovision/2017/belarus,final,Belarus,Belarus
12,72,WILLIAMHILL,201.0,2017,Naviband,Historyja majho žyccia,/eurovision/2017/belarus,final,Belarus,Belarus
14,61,BETFRED,101.0,2017,Naviband,Historyja majho žyccia,/eurovision/2017/belarus,final,Belarus,Belarus
23,55,BWIN,101.0,2017,Naviband,Historyja majho žyccia,/eurovision/2017/belarus,final,Belarus,Belarus
19,53,BETWAY,201.0,2017,Naviband,Historyja majho žyccia,/eurovision/2017/belarus,final,Belarus,Belarus
47,46,BETSTARS,201.0,2017,Naviband,Historyja majho žyccia,/eurovision/2017/belarus,final,Belarus,Belarus
2,-200,BETFAIR*EXCHANGE,1000.0,2017,Naviband,Historyja majho žyccia,/eurovision/2017/belarus,final,Belarus,Belarus
5,219,BET365,601.0,2017,Hovig,Gravity,/eurovision/2017/cyprus,final,Cyprus,Cyprus
4,151,UNIBET,501.0,2017,Hovig,Gravity,/eurovision/2017/cyprus,final,Cyprus,Cyprus
11,133,SPORTINGBET,151.0,2017,Hovig,Gravity,/eurovision/2017/cyprus,final,Cyprus,Cyprus
26,129,DANSKESPIL,350.0,2017,Hovig,Gravity,/eurovision/2017/cyprus,final,Cyprus,Cyprus
25,123,BETSSON,300.0,2017,Hovig,Gravity,/eurovision/2017/cyprus,final,Cyprus,Cyprus
10,122,LADBROKES,301.0,2017,Hovig,Gravity,/eurovision/2017/cyprus,final,Cyprus,Cyprus
30,119,BETFAIRSPORT,151.0,2017,Hovig,Gravity,/eurovision/2017/cyprus,final,Cyprus,Cyprus
13,117,SKYBET,201.0,2017,Hovig,Gravity,/eurovision/2017/cyprus,final,Cyprus,Cyprus
15,102,BOYLESPORTS,101.0,2017,Hovig,Gravity,/eurovision/2017/cyprus,final,Cyprus,Cyprus
21,101,CORAL,301.0,2017,Hovig,Gravity,/eurovision/2017/cyprus,final,Cyprus,Cyprus
1,100,PADDYPOWER,151.0,2017,Hovig,Gravity,/eurovision/2017/cyprus,final,Cyprus,Cyprus
42,78,10BET,351.0,2017,Hovig,Gravity,/eurovision/2017/cyprus,final,Cyprus,Cyprus
12,72,WILLIAMHILL,201.0,2017,Hovig,Gravity,/eurovision/2017/cyprus,final,Cyprus,Cyprus
14,61,BETFRED,101.0,2017,Hovig,Gravity,/eurovision/2017/cyprus,final,Cyprus,Cyprus
23,55,BWIN,201.0,2017,Hovig,Gravity,/eurovision/2017/cyprus,final,Cyprus,Cyprus
19,53,BETWAY,201.0,2017,Hovig,Gravity,/eurovision/2017/cyprus,final,Cyprus,Cyprus
47,46,BETSTARS,201.0,2017,Hovig,Gravity,/eurovision/2017/cyprus,final,Cyprus,Cyprus
2,-200,BETFAIR*EXCHANGE,730.0,2017,Hovig,Gravity,/eurovision/2017/cyprus,final,Cyprus,Cyprus
5,219,BET365,751.0,2017,O.Torvald,Time,/eurovision/2017/ukraine,final,Ukraine,Ukraine
4,151,UNIBET,501.0,2017,O.Torvald,Time,/eurovision/2017/ukraine,final,Ukraine,Ukraine
11,133,SPORTINGBET,201.0,2017,O.Torvald,Time,/eurovision/2017/ukraine,final,Ukraine,Ukraine
26,129,DANSKESPIL,400.0,2017,O.Torvald,Time,/eurovision/2017/ukraine,final,Ukraine,Ukraine
25,123,BETSSON,400.0,2017,O.Torvald,Time,/eurovision/2017/ukraine,final,Ukraine,Ukraine
10,122,LADBROKES,301.0,2017,O.Torvald,Time,/eurovision/2017/ukraine,final,Ukraine,Ukraine
30,119,BETFAIRSPORT,301.0,2017,O.Torvald,Time,/eurovision/2017/ukraine,final,Ukraine,Ukraine
13,117,SKYBET,301.0,2017,O.Torvald,Time,/eurovision/2017/ukraine,final,Ukraine,Ukraine
15,102,BOYLESPORTS,501.0,2017,O.Torvald,Time,/eurovision/2017/ukraine,final,Ukraine,Ukraine
21,101,CORAL,301.0,2017,O.Torvald,Time,/eurovision/2017/ukraine,final,Ukraine,Ukraine
1,100,PADDYPOWER,301.0,2017,O.Torvald,Time,/eurovision/2017/ukraine,final,Ukraine,Ukraine
42,78,10BET,251.0,2017,O.Torvald,Time,/eurovision/2017/ukraine,final,Ukraine,Ukraine
12,72,WILLIAMHILL,201.0,2017,O.Torvald,Time,/eurovision/2017/ukraine,final,Ukraine,Ukraine
14,61,BETFRED,101.0,2017,O.Torvald,Time,/eurovision/2017/ukraine,final,Ukraine,Ukraine
23,55,BWIN,101.0,2017,O.Torvald,Time,/eurovision/2017/ukraine,final,Ukraine,Ukraine
19,53,BETWAY,201.0,2017,O.Torvald,Time,/eurovision/2017/ukraine,final,Ukraine,Ukraine
47,46,BETSTARS,201.0,2017,O.Torvald,Time,/eurovision/2017/ukraine,final,Ukraine,Ukraine
2,-200,BETFAIR*EXCHANGE,700.0,2017,O.Torvald,Time,/eurovision/2017/ukraine,final,Ukraine,Ukraine
5,219,BET365,1001.0,2017,Imri Ziv,I Feel Alive,/eurovision/2017/israel,final,Israel,Israel
4,151,UNIBET,201.0,2017,Imri Ziv,I Feel Alive,/eurovision/2017/israel,final,Israel,Israel
11,133,SPORTINGBET,501.0,2017,Imri Ziv,I Feel Alive,/eurovision/2017/israel,final,Israel,Israel
26,129,DANSKESPIL,400.0,2017,Imri Ziv,I Feel Alive,/eurovision/2017/israel,final,Israel,Israel
25,123,BETSSON,500.0,2017,Imri Ziv,I Feel Alive,/eurovision/2017/israel,final,Israel,Israel
10,122,LADBROKES,401.0,2017,Imri Ziv,I Feel Alive,/eurovision/2017/israel,final,Israel,Israel
30,119,BETFAIRSPORT,251.0,2017,Imri Ziv,I Feel Alive,/eurovision/2017/israel,final,Israel,Israel
13,117,SKYBET,301.0,2017,Imri Ziv,I Feel Alive,/eurovision/2017/israel,final,Israel,Israel
15,102,BOYLESPORTS,351.0,2017,Imri Ziv,I Feel Alive,/eurovision/2017/israel,final,Israel,Israel
21,101,CORAL,401.0,2017,Imri Ziv,I Feel Alive,/eurovision/2017/israel,final,Israel,Israel
1,100,PADDYPOWER,251.0,2017,Imri Ziv,I Feel Alive,/eurovision/2017/israel,final,Israel,Israel
42,78,10BET,201.0,2017,Imri Ziv,I Feel Alive,/eurovision/2017/israel,final,Israel,Israel
12,72,WILLIAMHILL,101.0,2017,Imri Ziv,I Feel Alive,/eurovision/2017/israel,final,Israel,Israel
14,61,BETFRED,101.0,2017,Imri Ziv,I Feel Alive,/eurovision/2017/israel,final,Israel,Israel
23,55,BWIN,101.0,2017,Imri Ziv,I Feel Alive,/eurovision/2017/israel,final,Israel,Israel
19,53,BETWAY,251.0,2017,Imri Ziv,I Feel Alive,/eurovision/2017/israel,final,Israel,Israel
47,46,BETSTARS,201.0,2017,Imri Ziv,I Feel Alive,/eurovision/2017/israel,final,Israel,Israel
2,-200,BETFAIR*EXCHANGE,1000.0,2017,Imri Ziv,I Feel Alive,/eurovision/2017/israel,final,Israel,Israel
5,219,BET365,1001.0,2017,Manel Navarro,Do It for Your Lover,/eurovision/2017/spain,final,Spain,Spain
4,151,UNIBET,501.0,2017,Manel Navarro,Do It for Your Lover,/eurovision/2017/spain,final,Spain,Spain
11,133,SPORTINGBET,301.0,2017,Manel Navarro,Do It for Your Lover,/eurovision/2017/spain,final,Spain,Spain
26,129,DANSKESPIL,500.0,2017,Manel Navarro,Do It for Your Lover,/eurovision/2017/spain,final,Spain,Spain
25,123,BETSSON,500.0,2017,Manel Navarro,Do It for Your Lover,/eurovision/2017/spain,final,Spain,Spain
10,122,LADBROKES,251.0,2017,Manel Navarro,Do It for Your Lover,/eurovision/2017/spain,final,Spain,Spain
30,119,BETFAIRSPORT,501.0,2017,Manel Navarro,Do It for Your Lover,/eurovision/2017/spain,final,Spain,Spain
13,117,SKYBET,251.0,2017,Manel Navarro,Do It for Your Lover,/eurovision/2017/spain,final,Spain,Spain
15,102,BOYLESPORTS,501.0,2017,Manel Navarro,Do It for Your Lover,/eurovision/2017/spain,final,Spain,Spain
21,101,CORAL,251.0,2017,Manel Navarro,Do It for Your Lover,/eurovision/2017/spain,final,Spain,Spain
1,100,PADDYPOWER,501.0,2017,Manel Navarro,Do It for Your Lover,/eurovision/2017/spain,final,Spain,Spain
42,78,10BET,401.0,2017,Manel Navarro,Do It for Your Lover,/eurovision/2017/spain,final,Spain,Spain
12,72,WILLIAMHILL,201.0,2017,Manel Navarro,Do It for Your Lover,/eurovision/2017/spain,final,Spain,Spain
14,61,BETFRED,101.0,2017,Manel Navarro,Do It for Your Lover,/eurovision/2017/spain,final,Spain,Spain
23,55,BWIN,301.0,2017,Manel Navarro,Do It for Your Lover,/eurovision/2017/spain,final,Spain,Spain
19,53,BETWAY,301.0,2017,Manel Navarro,Do It for Your Lover,/eurovision/2017/spain,final,Spain,Spain
47,46,BETSTARS,501.0,2017,Manel Navarro,Do It for Your Lover,/eurovision/2017/spain,final,Spain,Spain
2,-200,BETFAIR*EXCHANGE,1000.0,2017,Manel Navarro,Do It for Your Lover,/eurovision/2017/spain,final,Spain,Spain
5,205,BET365,1.01,2017,Robin Bengtsson,I Can't Go On,/eurovision/2017/sweden,semi-final-1,Sweden,Sweden
4,155,UNIBET,1.03,2017,Robin Bengtsson,I Can't Go On,/eurovision/2017/sweden,semi-final-1,Sweden,Sweden
15,150,BOYLESPORTS,1.01,2017,Robin Bengtsson,I Can't Go On,/eurovision/2017/sweden,semi-final-1,Sweden,Sweden
30,148,BETFAIRSPORT,1.01,2017,Robin Bengtsson,I Can't Go On,/eurovision/2017/sweden,semi-final-1,Sweden,Sweden
13,138,SKYBET,1.01,2017,Robin Bengtsson,I Can't Go On,/eurovision/2017/sweden,semi-final-1,Sweden,Sweden
1,117,PADDYPOWER,1.01,2017,Robin Bengtsson,I Can't Go On,/eurovision/2017/sweden,semi-final-1,Sweden,Sweden
12,97,WILLIAMHILL,1.02,2017,Robin Bengtsson,I Can't Go On,/eurovision/2017/sweden,semi-final-1,Sweden,Sweden
47,88,BETSTARS,1.01,2017,Robin Bengtsson,I Can't Go On,/eurovision/2017/sweden,semi-final-1,Sweden,Sweden
14,82,BETFRED,1.02,2017,Robin Bengtsson,I Can't Go On,/eurovision/2017/sweden,semi-final-1,Sweden,Sweden
25,78,BETSSON,1.01,2017,Robin Bengtsson,I Can't Go On,/eurovision/2017/sweden,semi-final-1,Sweden,Sweden
19,65,BETWAY,1.01,2017,Robin Bengtsson,I Can't Go On,/eurovision/2017/sweden,semi-final-1,Sweden,Sweden
11,63,SPORTINGBET,1.05,2017,Robin Bengtsson,I Can't Go On,/eurovision/2017/sweden,semi-final-1,Sweden,Sweden
23,58,BWIN,1.03,2017,Robin Bengtsson,I Can't Go On,/eurovision/2017/sweden,semi-final-1,Sweden,Sweden
42,52,10BET,1.02,2017,Robin Bengtsson,I Can't Go On,/eurovision/2017/sweden,semi-final-1,Sweden,Sweden
2,-200,BETFAIR*EXCHANGE,1.02,2017,Robin Bengtsson,I Can't Go On,/eurovision/2017/sweden,semi-final-1,Sweden,Sweden
5,205,BET365,1.01,2017,Artsvik,Fly With Me,/eurovision/2017/armenia,semi-final-1,Armenia,Armenia
4,155,UNIBET,1.02,2017,Artsvik,Fly With Me,/eurovision/2017/armenia,semi-final-1,Armenia,Armenia
15,150,BOYLESPORTS,1.02,2017,Artsvik,Fly With Me,/eurovision/2017/armenia,semi-final-1,Armenia,Armenia
30,148,BETFAIRSPORT,1.01,2017,Artsvik,Fly With Me,/eurovision/2017/armenia,semi-final-1,Armenia,Armenia
13,138,SKYBET,1.01,2017,Artsvik,Fly With Me,/eurovision/2017/armenia,semi-final-1,Armenia,Armenia
1,117,PADDYPOWER,1.01,2017,Artsvik,Fly With Me,/eurovision/2017/armenia,semi-final-1,Armenia,Armenia
12,97,WILLIAMHILL,1.02,2017,Artsvik,Fly With Me,/eurovision/2017/armenia,semi-final-1,Armenia,Armenia
47,88,BETSTARS,1.03,2017,Artsvik,Fly With Me,/eurovision/2017/armenia,semi-final-1,Armenia,Armenia
14,82,BETFRED,1.01,2017,Artsvik,Fly With Me,/eurovision/2017/armenia,semi-final-1,Armenia,Armenia
25,78,BETSSON,1.02,2017,Artsvik,Fly With Me,/eurovision/2017/armenia,semi-final-1,Armenia,Armenia
19,65,BETWAY,1.01,2017,Artsvik,Fly With Me,/eurovision/2017/armenia,semi-final-1,Armenia,Armenia
11,63,SPORTINGBET,1.03,2017,Artsvik,Fly With Me,/eurovision/2017/armenia,semi-final-1,Armenia,Armenia
23,58,BWIN,1.03,2017,Artsvik,Fly With Me,/eurovision/2017/armenia,semi-final-1,Armenia,Armenia
42,52,10BET,1.02,2017,Artsvik,Fly With Me,/eurovision/2017/armenia,semi-final-1,Armenia,Armenia
